TOPPID,Date,Longitude,Latitude,Region,Season
5120086,15-Feb-2021,-13.80313171,35.09744664,0,2
5120086,16-Feb-2021,-13.42412914,34.7988265,3,2
5120086,17-Feb-2021,-13.34772027,34.4811447,3,2
5120086,18-Feb-2021,-13.34643243,34.17590879,3,2
5120086,19-Feb-2021,-13.09118478,33.89307922,3,2
5120086,20-Feb-2021,-12.43512018,33.63033514,3,2
5120086,21-Feb-2021,-11.70096872,33.37857866,3,2
5120086,22-Feb-2021,-11.03528255,33.09694128,3,2
5120086,23-Feb-2021,-10.60078259,32.86901179,3,2
5120086,24-Feb-2021,-10.41323087,32.71205935,3,2
5120086,25-Feb-2021,-10.52014786,32.59147875,3,2
5120086,26-Feb-2021,-10.84688126,32.50499338,3,2
5120086,27-Feb-2021,-11.12102481,32.40046151,3,2
5120086,28-Feb-2021,-11.15524267,32.18269293,3,2
5120086,01-Mar-2021,-10.97306352,31.85536211,3,3
5120086,02-Mar-2021,-10.76008947,31.53088005,3,3
5120086,03-Mar-2021,-10.67147966,31.20718714,3,3
5120086,04-Mar-2021,-10.78943718,30.9382856,3,3
5120086,05-Mar-2021,-11.05509787,30.71016576,3,3
5120086,06-Mar-2021,-11.34558741,30.50836367,3,3
5120086,07-Mar-2021,-11.64365431,30.38398004,3,3
5120086,08-Mar-2021,-11.96982688,30.27935934,3,3
5120086,09-Mar-2021,-12.25211983,30.25879498,3,3
5120086,10-Mar-2021,-12.33512365,30.23271798,3,3
5120086,11-Mar-2021,-12.25691499,30.17476079,3,3
5120086,12-Mar-2021,-12.07852697,30.10254298,3,3
5120086,13-Mar-2021,-11.80870673,29.96120296,3,3
5120086,14-Mar-2021,-11.44908288,29.7872189,3,3
5120086,15-Mar-2021,-11.19520176,29.58605395,3,3
5120086,16-Mar-2021,-10.97861721,29.33554558,3,3
5120086,17-Mar-2021,-10.8066865,29.10621432,3,3
5120086,18-Mar-2021,-10.921333,29.13356906,3,3
5120086,19-Mar-2021,-10.99046176,29.2193087,3,3
5120086,20-Mar-2021,-10.76797263,29.37685046,3,3
5120086,21-Mar-2021,-10.24747655,29.58960119,3,3
5120086,22-Mar-2021,-10.40390627,29.64604642,3,3
5120086,23-Mar-2021,-10.59025343,29.43189396,3,3
5120086,24-Mar-2021,-11.04073668,29.39698386,3,3
5120086,25-Mar-2021,-10.80644518,29.53624413,3,3
5120086,26-Mar-2021,-10.95342958,29.51604882,3,3
5120086,27-Mar-2021,-11.16464065,29.36099647,3,3
5120086,28-Mar-2021,-10.9170077,29.33309567,3,3
5120086,29-Mar-2021,-10.20456151,29.56998897,3,3
5120086,30-Mar-2021,-10.542994,29.59282701,3,3
5120086,31-Mar-2021,-11.49211106,29.63537672,3,3
5120086,01-Apr-2021,-12.38530831,29.78384366,3,3
5120086,02-Apr-2021,-12.84729927,29.92288595,3,3
5120086,03-Apr-2021,-12.82451454,30.03048482,3,3
5120086,04-Apr-2021,-12.63583358,30.15283755,3,3
5120086,05-Apr-2021,-12.39427867,30.2695328,3,3
5120086,06-Apr-2021,-12.15660825,30.34624689,3,3
5120086,07-Apr-2021,-11.8102251,30.45872693,3,3
5120086,08-Apr-2021,-11.41383624,30.685116,3,3
5120086,09-Apr-2021,-11.07833273,30.95967753,3,3
5120086,10-Apr-2021,-10.84922286,31.18326268,3,3
5120086,11-Apr-2021,-10.7116126,31.31527902,3,3
5120086,12-Apr-2021,-10.68665988,31.34072337,3,3
5120086,13-Apr-2021,-10.84765086,31.2980567,3,3
5120086,14-Apr-2021,-11.1325619,31.23823582,3,3
5120086,15-Apr-2021,-11.3892406,31.14711903,3,3
5120086,16-Apr-2021,-11.44348013,31.10578001,3,3
5120086,17-Apr-2021,-11.40419099,31.1303392,3,3
5120086,18-Apr-2021,-11.35454296,31.18576177,3,3
5120086,19-Apr-2021,-11.38496618,31.27554872,3,3
5120086,20-Apr-2021,-11.28185203,31.36496399,3,3
5120086,21-Apr-2021,-10.96253606,31.38595594,3,3
5120086,22-Apr-2021,-10.77381085,31.34188705,3,3
5120086,23-Apr-2021,-11.04301067,31.22153741,3,3
5120086,24-Apr-2021,-11.34141036,31.08892483,3,3
5120086,25-Apr-2021,-11.49994629,30.96992447,3,3
5120086,26-Apr-2021,-11.65001786,30.84049904,3,3
5120086,27-Apr-2021,-11.77019424,30.7179844,3,3
5120086,28-Apr-2021,-11.55994692,30.59731197,3,3
5120086,29-Apr-2021,-11.0678176,30.4085132,3,3
5120086,30-Apr-2021,-10.48822082,30.19265894,3,3
5120086,01-May-2021,-10.124795,30.06271789,3,3
5120086,02-May-2021,-10.34456198,30.17709768,3,3
5120086,03-May-2021,-10.67993034,30.42369044,3,3
5120086,04-May-2021,-10.85840278,30.70725786,3,3
5120086,05-May-2021,-10.98053628,30.96154352,3,3
5120086,06-May-2021,-11.08995916,31.16069286,3,3
5120086,07-May-2021,-11.16319527,31.29098597,3,3
5120086,08-May-2021,-11.12655846,31.32671024,3,3
5120086,09-May-2021,-10.97044073,31.23977721,3,3
5120086,10-May-2021,-10.76820612,31.0976706,3,3
5120086,11-May-2021,-10.6301649,30.89864436,3,3
5120086,12-May-2021,-10.467769,30.62402397,3,3
5120086,13-May-2021,-10.47037663,30.31105736,3,3
5120086,14-May-2021,-10.37693334,30.04388574,3,3
5120086,15-May-2021,-10.24469138,29.97601437,3,3
5120086,16-May-2021,-10.62769454,30.26967997,3,3
5120086,17-May-2021,-11.01102019,30.84621474,3,3
5120086,18-May-2021,-10.93351027,31.53051883,3,3
5120086,19-May-2021,-10.62421473,32.19905895,3,3
5120086,20-May-2021,-10.28819622,32.84587207,3,3
5120086,21-May-2021,-9.854911745,33.46583502,3,3
5120086,22-May-2021,-9.200918265,34.01438296,3,3
5120086,23-May-2021,-8.334950768,34.39755315,0,3
5120086,24-May-2021,-7.447013944,34.58067993,0,3
5120086,25-May-2021,-6.794507378,34.56832322,0,3
5120086,26-May-2021,-6.538158565,34.7422497,0,3
5120086,27-May-2021,-5.549074086,35.98074571,4,3
5120086,28-May-2021,-3.183342127,35.84450061,4,3
5120086,29-May-2021,-2.004503802,35.6733596,4,3
5120086,30-May-2021,-0.9625973203,36.14055179,4,3
5120086,31-May-2021,0.2687352917244,36.75657785,4,3
5120086,01-Jun-2021,1.545935968,37.21995689,4,4
5120086,02-Jun-2021,2.65157156,37.53237436,4,4
5120086,03-Jun-2021,3.60753495,37.72765236,4,4
5120086,04-Jun-2021,4.048400758,37.86238247,4,4
5120086,05-Jun-2021,4.224048682,37.95087709,4,4
5120086,06-Jun-2021,4.290314625,37.97015713,4,4
5120086,07-Jun-2021,4.422157938,37.91359783,4,4
5120086,08-Jun-2021,4.546087608,37.84372484,4,4
5120086,09-Jun-2021,4.596045626,37.80480423,4,4
5120086,10-Jun-2021,4.684409727,37.82929038,4,4
5120086,11-Jun-2021,4.92940151,37.86081101,4,4
5120086,12-Jun-2021,5.269696926,37.91834817,4,4
5120086,13-Jun-2021,5.616787106,37.96715591,4,4
5120086,14-Jun-2021,6.009395192,37.99341536,4,4
5120086,15-Jun-2021,6.276887919,38.01428745,4,4
5120086,16-Jun-2021,6.11006525,38.05760203,4,4
5120086,17-Jun-2021,5.548746254,38.16290042,4,4
5120086,18-Jun-2021,4.769570677,38.33843173,4,4
5120086,19-Jun-2021,4.186782447,38.51607229,4,4
5120086,20-Jun-2021,4.014956759,38.61700938,4,4
5120086,21-Jun-2021,4.272985484,38.61381179,4,4
5120086,22-Jun-2021,4.893723801,38.54197717,4,4
5120086,23-Jun-2021,5.42364092,38.44788643,4,4
5120086,24-Jun-2021,5.728849102,38.45507849,4,4
5120086,25-Jun-2021,5.736687002,38.5205191,4,4
5120086,26-Jun-2021,5.776363335,38.52773228,4,4
5120086,27-Jun-2021,6.07984615,38.50263023,4,4
5120086,28-Jun-2021,6.497567428,38.46982484,4,4
5120086,29-Jun-2021,6.732948977,38.35747092,4,4
5120086,30-Jun-2021,6.510614332,38.25419576,4,4
5120086,01-Jul-2021,5.986472422,38.17079556,4,4
5120086,02-Jul-2021,5.314710325,38.08073311,4,4
5120086,03-Jul-2021,4.378130831,37.88526631,4,4
5120086,04-Jul-2021,2.985838411,37.52018366,4,4
5120086,05-Jul-2021,1.0677160223,37.01000547,4,4
5120086,06-Jul-2021,-1.4779748153,36.45033773,4,4
5120086,07-Jul-2021,-4.398601341,36.11684862,4,4
5120086,08-Jul-2021,-7.337013299,36.34515591,0,4
5120086,09-Jul-2021,-9.750494792,37.25649986,0,4
5120086,10-Jul-2021,-11.31234846,38.54766523,0,4
5120086,11-Jul-2021,-12.00706987,39.80279884,0,4
5120086,12-Jul-2021,-11.78586837,40.61921388,0,4
5120086,13-Jul-2021,-10.86165727,40.95701163,0,4
5120086,14-Jul-2021,-10.2108666,41.00186242,0,4
5120086,15-Jul-2021,-10.70179116,40.9863177,0,4
5120086,16-Jul-2021,-11.52553615,41.03851216,0,4
5120086,17-Jul-2021,-11.72374274,41.16180649,0,4
5120086,18-Jul-2021,-11.62295263,41.28501905,0,4
5120086,19-Jul-2021,-11.58588244,41.35436672,0,4
5120086,20-Jul-2021,-11.17973189,41.38974672,0,4
5120086,21-Jul-2021,-11.37136221,41.38542897,0,4
5120086,22-Jul-2021,-12.11807466,41.38548826,0,4
5120086,23-Jul-2021,-12.61117674,41.42917137,0,4
5120086,24-Jul-2021,-12.43800953,41.51382606,0,4
5120086,25-Jul-2021,-12.11838146,41.64868028,0,4
5120086,26-Jul-2021,-12.43338645,41.93849646,0,4
5120086,27-Jul-2021,-13.1477606,42.44049567,0,4
5120086,28-Jul-2021,-13.94384984,43.12336627,5,4
5120086,29-Jul-2021,-14.5337925,43.90666597,5,4
5120086,30-Jul-2021,-14.80364642,44.73631851,5,4
5120086,31-Jul-2021,-14.8615039,45.5732776,5,4
5120086,01-Aug-2021,-14.89090734,46.40939604,5,4
5120086,02-Aug-2021,-15.00203417,47.25189507,5,4
5120086,03-Aug-2021,-15.18302442,48.11075155,5,4
5120086,04-Aug-2021,-15.53064181,48.95565915,5,4
5120086,05-Aug-2021,-15.86752645,49.82646625,5,4
5120086,06-Aug-2021,-15.99076368,50.69472122,5,4
5120086,07-Aug-2021,-15.99589522,51.55563581,5,4
5120086,08-Aug-2021,-15.80060809,52.40006965,0,4
5120086,09-Aug-2021,-15.23139268,53.23492986,0,4
5120086,10-Aug-2021,-14.41670328,54.06410759,0,4
5120086,11-Aug-2021,-13.53454678,54.90109324,0,4
5120086,12-Aug-2021,-12.6728053,55.71539375,0,4
5120086,13-Aug-2021,-11.82487648,56.47296649,0,4
5120086,14-Aug-2021,-10.97802847,57.1835202,0,4
5120086,15-Aug-2021,-10.132238861,57.89385613,0,4
5120086,16-Aug-2021,-9.268964158,58.53792261,0,4
5120086,17-Aug-2021,-8.420928709,59.05861589,0,4
5120086,18-Aug-2021,-7.572409133,59.51408914,0,4
5120086,19-Aug-2021,-6.710588335,59.87970184,0,4
5120086,20-Aug-2021,-5.845291007,60.24525005,0,4
5120086,21-Aug-2021,-4.995017867,60.66636305,0,4
5120086,22-Aug-2021,-4.145989212,61.11330954,0,4
5120086,23-Aug-2021,-3.299250517,61.53349213,0,4
5120086,24-Aug-2021,-2.447819182,61.86770032,0,4
5120086,25-Aug-2021,-1.599817851,62.11286051,0,4
5120086,26-Aug-2021,-0.7491975092,62.27953109,0,4
5120086,27-Aug-2021,0.13947069311225,62.35047473,0,4
5120086,28-Aug-2021,1.0585817776,62.31852643,0,4
5120086,29-Aug-2021,1.865013727,62.2375406,1,4
5120086,30-Aug-2021,2.085187043,62.13285887,1,4
5120086,31-Aug-2021,1.235464938,62.1039543,0,4
5120086,01-Sep-2021,-0.002566756465492,62.11478342,0,1
5120086,02-Sep-2021,-0.3799567018,62.09531005,0,1
5120086,03-Sep-2021,0.712057464,62.01437037,0,1
5120086,04-Sep-2021,2.269088107,61.74212084,1,1
5120086,05-Sep-2021,3.125721899,61.33228048,1,1
5120086,06-Sep-2021,3.595625042,60.89706115,1,1
5120086,07-Sep-2021,3.890726801,60.53536752,1,1
5120086,08-Sep-2021,3.993113447,60.29816111,1,1
5120086,09-Sep-2021,4.156540664,60.12481557,1,1
5120086,10-Sep-2021,4.082648016,59.99566054,1,1
5120086,11-Sep-2021,4.054647935,59.89926186,1,1
5120086,12-Sep-2021,4.06371608,59.7322199,1,1
5120086,13-Sep-2021,3.99535949,59.47227648,1,1
5120086,14-Sep-2021,3.860725839,59.20456433,1,1
5120086,15-Sep-2021,3.694408314,59.02328755,1,1
5120086,16-Sep-2021,3.543644802,58.90334769,1,1
5120086,17-Sep-2021,3.486512703,58.82151678,1,1
5120086,18-Sep-2021,3.612675776,58.79408536,1,1
5120086,19-Sep-2021,3.898660228,58.7561739,1,1
5120086,20-Sep-2021,4.650000101,58.58674907,1,1
5120086,21-Sep-2021,5.459228895,58.34828671,1,1
5120086,22-Sep-2021,5.774146293,58.16687449,1,1
5120086,23-Sep-2021,5.863624341,58.06451805,1,1
5120086,24-Sep-2021,5.964184864,57.99487834,1,1
5120086,25-Sep-2021,5.944309553,57.84896001,1,1
5120086,26-Sep-2021,5.705401281,57.67025965,1,1
5120086,27-Sep-2021,5.415663846,57.54356497,1,1
5120086,28-Sep-2021,5.374375836,57.57158956,1,1
5120086,29-Sep-2021,5.451502672,57.7626149,1,1
5120086,30-Sep-2021,5.424729075,58.10932109,1,1
5120086,01-Oct-2021,5.378701989,58.71010786,1,1
5120086,02-Oct-2021,5.446667639,59.48650883,0,1
5121086,16-Sep-2021,4.52504,62.3141,1,1
5121086,17-Sep-2021,3.548128601,62.24520969,1,1
5121086,18-Sep-2021,2.640757328,62.17471971,1,1
5121086,19-Sep-2021,2.657233436,62.21897127,1,1
5121086,20-Sep-2021,2.397034787,62.34070069,1,1
5121086,21-Sep-2021,1.522413404,62.42338989,1,1
5121086,22-Sep-2021,0.4450189604,62.40118395,0,1
5121086,23-Sep-2021,-0.636506604,62.24422738,0,1
5121086,24-Sep-2021,-1.683072153,61.94758118,0,1
5121086,25-Sep-2021,-2.728165292,61.55150382,0,1
5121086,26-Sep-2021,-3.777733134,61.08216886,0,1
5121086,27-Sep-2021,-4.806943332,60.5542001,0,1
5121086,28-Sep-2021,-5.851331461,60.04958421,0,1
5121086,29-Sep-2021,-6.894168586,59.5992613,0,1
5121086,30-Sep-2021,-7.949380343,59.24905964,0,1
5121086,01-Oct-2021,-9.174175974,59.02703606,0,1
5121086,02-Oct-2021,-10.51432814,58.90165864,0,1
5121086,03-Oct-2021,-11.28973596,58.77590855,0,1
5121086,04-Oct-2021,-11.54132916,58.56607398,0,1
5121086,05-Oct-2021,-12.03379551,58.19742301,0,1
5121086,06-Oct-2021,-12.64326243,57.59063897,0,1
5121086,07-Oct-2021,-13.7376756,56.84705949,0,1
5121086,08-Oct-2021,-15.3004734,56.07934461,0,1
5121086,09-Oct-2021,-16.89796497,55.40250583,0,1
5121086,10-Oct-2021,-17.87380453,54.77987234,0,1
5121086,11-Oct-2021,-17.70225753,54.0997422,0,1
5121086,12-Oct-2021,-17.1203733,53.3963808,0,1
5121086,13-Oct-2021,-16.90111041,52.64841188,0,1
5121086,14-Oct-2021,-16.83271017,51.84808745,5,1
5121086,15-Oct-2021,-16.53351359,51.07726744,5,1
5121086,16-Oct-2021,-15.93567019,50.42648009,5,1
5121086,17-Oct-2021,-15.48710851,50.00137245,5,1
5121086,18-Oct-2021,-15.48084507,49.7910215,5,1
5121086,19-Oct-2021,-15.76311162,49.70178478,5,1
5121086,20-Oct-2021,-16.64713935,49.64507848,5,1
5121086,21-Oct-2021,-18.05265091,49.55434369,5,1
5121086,22-Oct-2021,-19.54437958,49.37025571,5,1
5121086,23-Oct-2021,-20.82799885,49.06190415,0,1
5121086,24-Oct-2021,-21.61538551,48.67305077,0,1
5121086,25-Oct-2021,-22.26113308,48.23812932,0,1
5121086,26-Oct-2021,-22.87172005,47.85569099,0,1
5121086,27-Oct-2021,-23.13163241,47.6004961,0,1
5121086,28-Oct-2021,-22.77473981,47.46542972,0,1
5121086,29-Oct-2021,-22.0619224,47.39591125,0,1
5121086,30-Oct-2021,-21.42827202,47.36265618,0,1
5121086,31-Oct-2021,-20.85766102,47.33983521,0,1
5121086,01-Nov-2021,-20.30868506,47.31807481,0,1
5121086,02-Nov-2021,-19.71128489,47.31686,5,1
5121086,03-Nov-2021,-18.95536881,47.35585361,5,1
5121086,04-Nov-2021,-17.92035405,47.47327061,5,1
5121086,05-Nov-2021,-16.4697626,47.7068912,5,1
5121086,06-Nov-2021,-15.03247193,48.04761249,5,1
5121086,07-Nov-2021,-13.96082669,48.47772849,5,1
5121086,08-Nov-2021,-13.40737878,48.91644168,5,1
5121086,09-Nov-2021,-13.10845427,49.35365477,5,1
5121086,10-Nov-2021,-12.67075559,49.76366982,5,1
5121086,11-Nov-2021,-12.01797308,50.13329289,5,1
5121086,12-Nov-2021,-11.27559176,50.35379628,5,1
5121086,13-Nov-2021,-10.50326176,50.44407609,0,1
5121086,14-Nov-2021,-9.836360831,50.47422105,0,1
5121086,15-Nov-2021,-9.644408823,50.47742816,0,1
5121086,16-Nov-2021,-10.27935396,50.50865252,0,1
5121086,17-Nov-2021,-11.47211638,50.58234002,5,1
5121086,18-Nov-2021,-12.79041432,50.79465288,5,1
5121086,19-Nov-2021,-14.046724,51.17318581,5,1
5121086,20-Nov-2021,-15.00339772,51.7041924,0,1
5121086,21-Nov-2021,-15.22750037,52.36221072,0,1
5121086,22-Nov-2021,-14.52362258,53.14378954,0,1
5121086,23-Nov-2021,-13.36771239,53.9734372,0,1
5121086,24-Nov-2021,-12.08129858,54.69993025,0,1
5121086,25-Nov-2021,-10.73060512,55.22102216,0,1
5121086,26-Nov-2021,-9.49737834,55.5245966,0,1
5121086,27-Nov-2021,-8.905320214,55.63717301,0,1
5121086,28-Nov-2021,-9.587262926,55.72841919,0,1
5121086,29-Nov-2021,-11.00476354,55.8055499,0,1
5121086,30-Nov-2021,-12.34127641,55.88643591,0,1
5121086,01-Dec-2021,-13.41937354,55.94292387,0,2
5121086,02-Dec-2021,-14.18506611,55.87407721,0,2
5121086,03-Dec-2021,-14.48790699,55.65061217,0,2
5121086,04-Dec-2021,-14.7858851,55.25620204,0,2
5121086,05-Dec-2021,-15.33541766,54.78066401,0,2
5121086,06-Dec-2021,-16.03555035,54.23801609,0,2
5121086,07-Dec-2021,-16.62748621,53.62494902,0,2
5121086,08-Dec-2021,-16.4874002,52.99774377,0,2
5121086,09-Dec-2021,-14.98711838,52.48309683,0,2
5121086,10-Dec-2021,-13.26951477,52.21040026,0,2
5121086,11-Dec-2021,-12.63655657,52.0121138,0,2
5121086,12-Dec-2021,-12.75611005,51.7221423,0,2
5121086,13-Dec-2021,-13.23991572,51.33561802,0,2
5121086,14-Dec-2021,-13.80392412,50.82977947,5,2
5121086,15-Dec-2021,-14.33657849,50.25553667,5,2
5121086,16-Dec-2021,-14.81974847,49.72660489,5,2
5121086,17-Dec-2021,-15.35711476,49.33265588,5,2
5121086,18-Dec-2021,-16.27559805,49.08520638,5,2
5121086,19-Dec-2021,-17.53733943,48.91328901,5,2
5121086,20-Dec-2021,-18.62563934,48.70910156,5,2
5121086,21-Dec-2021,-19.68062454,48.40938889,5,2
5121086,22-Dec-2021,-20.8032589,48.01950375,0,2
5121086,23-Dec-2021,-21.56862956,47.62038731,0,2
5121086,24-Dec-2021,-21.89457696,47.32661937,0,2
5121086,25-Dec-2021,-22.60251756,47.15607428,0,2
5121086,26-Dec-2021,-23.81725234,47.04789328,0,2
5121086,27-Dec-2021,-24.96420528,46.91966443,0,2
5121086,28-Dec-2021,-25.46703477,46.71720656,0,2
5121086,29-Dec-2021,-26.28724925,46.42213161,0,2
5121086,30-Dec-2021,-27.62142635,46.04373437,0,2
5121086,31-Dec-2021,-28.56056215,45.72825828,0,2
5121086,01-Jan-2022,-28.22597707,45.54991203,0,2
5121086,02-Jan-2022,-27.08108351,45.55005776,0,2
5121086,03-Jan-2022,-26.50055113,45.66375995,0,2
5121086,04-Jan-2022,-26.7398795,45.82154888,0,2
5121086,05-Jan-2022,-27.46201278,45.87511931,0,2
5121086,06-Jan-2022,-28.81471059,45.76666013,0,2
5121086,07-Jan-2022,-30.65940022,45.47124821,0,2
5121086,08-Jan-2022,-32.59945731,45.06794382,0,2
5121086,09-Jan-2022,-34.58802585,44.7166069,2,2
5121086,10-Jan-2022,-36.15680571,44.4877562,2,2
5121086,11-Jan-2022,-36.69432585,44.36273653,2,2
5121086,12-Jan-2022,-36.83207684,44.26957026,2,2
5121086,13-Jan-2022,-37.4038492,44.11125608,2,2
5121086,14-Jan-2022,-38.10767684,43.87274209,2,2
5121086,15-Jan-2022,-38.43931793,43.54530087,2,2
5121086,16-Jan-2022,-38.59546984,43.12178827,2,2
5121086,17-Jan-2022,-38.65601079,42.63682947,2,2
5121086,18-Jan-2022,-38.67911045,42.12466288,2,2
5121086,19-Jan-2022,-38.67698332,41.63720629,2,2
5121086,20-Jan-2022,-38.64511263,41.27539622,2,2
5121086,21-Jan-2022,-38.63166428,41.13740117,2,2
5121086,22-Jan-2022,-38.78826781,41.27667542,2,2
5121086,23-Jan-2022,-39.30243748,41.61398469,2,2
5121086,24-Jan-2022,-39.94943393,42.0012798,2,2
5121086,25-Jan-2022,-39.87180292,42.30381526,2,2
5121086,26-Jan-2022,-38.91088981,42.41005456,2,2
5121086,27-Jan-2022,-38.45038151,42.37066714,2,2
5121086,28-Jan-2022,-38.58882514,42.29075313,2,2
5121086,29-Jan-2022,-39.00878759,42.20204485,2,2
5121086,30-Jan-2022,-39.61181809,42.14951978,2,2
5121086,31-Jan-2022,-40.21971837,42.19641993,2,2
5121086,01-Feb-2022,-40.65179891,42.29622028,2,2
5121086,02-Feb-2022,-40.89802265,42.40541469,2,2
5121086,03-Feb-2022,-41.02866662,42.51018358,2,2
5121086,04-Feb-2022,-41.00411575,42.61050433,2,2
5121086,05-Feb-2022,-40.81522312,42.69737506,2,2
5121086,06-Feb-2022,-40.99351312,42.72561022,2,2
5121086,07-Feb-2022,-41.39832732,42.62254043,2,2
5121086,08-Feb-2022,-40.76423966,42.40296174,2,2
5121086,09-Feb-2022,-38.54157222,42.13881103,2,2
5121086,10-Feb-2022,-36.28345806,41.85239582,2,2
5121086,11-Feb-2022,-35.62561552,41.47891416,2,2
5121086,12-Feb-2022,-36.09915429,40.98550892,2,2
5121086,13-Feb-2022,-36.82875138,40.42515343,2,2
5121086,14-Feb-2022,-37.53428839,39.83962443,2,2
5121086,15-Feb-2022,-38.08617102,39.26465671,2,2
5121086,16-Feb-2022,-38.40214913,38.74424367,0,2
5121086,17-Feb-2022,-38.13605878,38.27351909,0,2
5121086,18-Feb-2022,-37.40738039,37.83213487,0,2
5121086,19-Feb-2022,-36.31250655,37.42718897,0,2
5121086,20-Feb-2022,-35.01430773,37.02973664,0,2
5121086,21-Feb-2022,-33.6886362,36.63194028,0,2
5121086,22-Feb-2022,-32.45621416,36.24154461,0,2
5121086,23-Feb-2022,-31.42484231,35.9258548,0,2
5121086,24-Feb-2022,-30.58967488,35.72111489,0,2
5121086,25-Feb-2022,-29.90029216,35.6825304,0,2
5121086,26-Feb-2022,-29.41536788,35.77611092,0,2
5121086,27-Feb-2022,-29.20498347,35.99582777,0,2
5121086,28-Feb-2022,-29.27861617,36.28010315,0,2
5121086,01-Mar-2022,-29.28942464,36.66258612,0,3
5121086,02-Mar-2022,-29.31008836,37.10571482,0,3
5121086,03-Mar-2022,-29.32106752,37.586403,0,3
5121086,04-Mar-2022,-29.25564525,38.00911557,0,3
5121086,05-Mar-2022,-29.27534117,38.2153759,0,3
5121086,06-Mar-2022,-29.43109348,38.14546535,0,3
5121086,07-Mar-2022,-29.63171489,37.89632609,0,3
5121086,08-Mar-2022,-29.83034404,37.52044827,0,3
5121086,09-Mar-2022,-29.9222369,37.03176181,0,3
5121086,10-Mar-2022,-29.79683302,36.46718962,0,3
5121086,11-Mar-2022,-29.59203047,35.88758548,0,3
5121086,12-Mar-2022,-29.40079377,35.38606404,0,3
5121086,13-Mar-2022,-29.32926705,35.01773976,0,3
5121086,14-Mar-2022,-29.23492801,34.79440667,0,3
5121086,15-Mar-2022,-29.05523986,34.73151756,0,3
5121086,16-Mar-2022,-28.80736436,34.80795174,0,3
5121086,17-Mar-2022,-28.43077976,34.93465112,0,3
5121086,18-Mar-2022,-27.9192399,35.01578741,0,3
5121086,19-Mar-2022,-27.32899751,35.03669713,0,3
5121086,20-Mar-2022,-26.71839439,35.0066293,0,3
5121086,21-Mar-2022,-26.0863862,34.89195864,0,3
5121086,22-Mar-2022,-25.47751926,34.69780168,0,3
5121086,23-Mar-2022,-25.00072678,34.4881924,0,3
5121086,24-Mar-2022,-24.72606709,34.30087974,0,3
5121086,25-Mar-2022,-24.59556504,34.1368181,0,3
5121086,26-Mar-2022,-24.50792115,33.9928296,0,3
5121086,27-Mar-2022,-24.67690358,33.85998212,0,3
5121086,28-Mar-2022,-25.26360914,33.74305871,0,3
5121086,29-Mar-2022,-25.86553778,33.63078931,0,3
5121086,30-Mar-2022,-26.05528267,33.53520448,0,3
5121086,31-Mar-2022,-25.94512482,33.47677747,0,3
5121086,01-Apr-2022,-25.81787607,33.46870761,0,3
5121086,02-Apr-2022,-25.95439392,33.45145129,0,3
5121086,03-Apr-2022,-26.21345794,33.47614358,0,3
5121086,04-Apr-2022,-26.28212475,33.6523066,0,3
5121086,05-Apr-2022,-26.31171697,33.9937608,0,3
5121086,06-Apr-2022,-26.30259785,34.34060999,0,3
5121086,07-Apr-2022,-26.17488948,34.60941605,0,3
5121086,08-Apr-2022,-25.94297255,34.83773,0,3
5121086,09-Apr-2022,-25.83000489,35.0289386,0,3
5121086,10-Apr-2022,-25.91050096,35.20607997,0,3
5121086,11-Apr-2022,-25.8017272,35.35734656,0,3
5121086,12-Apr-2022,-25.23884966,35.56742827,0,3
5121086,13-Apr-2022,-24.70434587,35.95183636,0,3
5121086,14-Apr-2022,-24.33402981,36.42664009,0,3
5121086,15-Apr-2022,-24.07901875,36.85086943,0,3
5121086,16-Apr-2022,-23.91434033,37.15644934,0,3
5121086,17-Apr-2022,-23.86044651,37.36001093,0,3
5121086,18-Apr-2022,-24.1021871,37.54187671,0,3
5121086,19-Apr-2022,-24.48216913,37.71228164,0,3
5121086,20-Apr-2022,-24.80987396,37.84837081,0,3
5121086,21-Apr-2022,-25.07067791,37.96701697,0,3
5121086,22-Apr-2022,-25.27934363,38.0887278,0,3
5121086,23-Apr-2022,-25.03266838,38.17655848,0,3
5121086,24-Apr-2022,-24.77092518,38.2648759,0,3
5121086,25-Apr-2022,-25.01342178,38.36828273,0,3
5121086,26-Apr-2022,-25.78277549,38.527528,0,3
5121086,27-Apr-2022,-27.11623143,38.65631178,0,3
5121086,28-Apr-2022,-28.41127791,38.67531918,0,3
5121086,29-Apr-2022,-29.22822943,38.63132161,0,3
5121086,30-Apr-2022,-29.7176859,38.54074116,0,3
5121086,01-May-2022,-29.83672881,38.40787521,0,3
5121086,02-May-2022,-29.50726144,38.23571225,0,3
5121086,03-May-2022,-28.63003139,38.039717,0,3
5121086,04-May-2022,-27.14580838,37.840553,0,3
5121086,05-May-2022,-25.63797523,37.70118087,0,3
5121086,06-May-2022,-24.79722801,37.62136688,0,3
5121086,07-May-2022,-24.70102807,37.62887957,0,3
5121086,08-May-2022,-24.97197319,37.70547322,0,3
5121086,09-May-2022,-25.29111048,37.81598743,0,3
5121086,10-May-2022,-25.49568612,37.92035377,0,3
5121086,11-May-2022,-25.5659142,38.00450068,0,3
5121086,12-May-2022,-25.43933786,37.98538072,0,3
5121086,13-May-2022,-24.81003276,37.75511917,0,3
5121086,14-May-2022,-23.56189703,37.34081477,0,3
